64	0	0.0897192
64	0	0.0957677
64	0	0.0888944
64	0	0.100808
64	0	0.108649
64	0	0.0977838
64	0	0.114669
64	0	0.0888944
64	0	0.0833958
64	0	0.107529
64	0	0.100808
64	0	0.104168
64	0	0.142811
64	0	0.104168
64	0	0.104168
64	0	0.0806465
64	0	0.099688
64	0	0.099688
64	0	0.0967758
64	0	0.0856869
64	1	0.099688
64	1	0.0870615
64	1	0.0977838
64	1	0.100808
64	1	0.0977838
64	1	0.0977838
64	1	0.101928
64	1	0.0888944
64	1	0.0917354
64	1	0.099548
64	1	0.0977838
64	1	0.0833958
64	1	0.106409
64	1	0.0947596
64	1	0.0967758
64	1	0.0985679
64	1	0.113409
64	1	0.101928
64	1	0.0806465
64	1	0.113769
64	2	0.099688
64	2	0.0870615
64	2	0.0977838
64	2	0.0907273
64	2	0.0977838
64	2	0.0977838
64	2	0.101928
64	2	0.0888944
64	2	0.0917354
64	2	0.0963277
64	2	0.099688
64	2	0.0781263
64	2	0.0778972
64	2	0.0937515
64	2	0.0852287
64	2	0.0861451
64	2	0.099688
64	2	0.0957677
64	2	0.087978
64	2	0.0918474
64	3	0.0947596
64	3	0.0870615
64	3	0.0977838
64	3	0.100808
64	3	0.100808
64	3	0.100808
64	3	0.101928
64	3	0.0888944
64	3	0.0917354
64	3	0.0870615
64	3	0.113409
64	3	0.0781263
64	3	0.0764461
64	3	0.0907273
64	3	0.0907273
64	3	0.0833958
64	3	0.112149
64	3	0.106409
64	3	0.087978
64	3	0.0985679
64	4	0.0947596
64	4	0.0957677
64	4	0.0888944
64	4	0.100808
64	4	0.108649
64	4	0.0977838
64	4	0.114669
64	4	0.0977838
64	4	0.0917354
64	4	0.0897192
64	4	0.113409
64	4	0.0852287
64	4	0.0843122
64	4	0.0907273
64	4	0.113409
64	4	0.0917354
64	4	0.112149
64	4	0.0957677
64	4	0.087978
64	4	0.0846788
64	5	0.099688
64	5	0.0870615
64	5	0.0977838
64	5	0.100808
64	5	0.108649
64	5	0.0977838
64	5	0.114669
64	5	0.0888944
64	5	0.0917354
64	5	0.0977838
64	5	0.0977838
64	5	0.0852287
64	5	0.105848
64	5	0.0927434
64	5	0.0833958
64	5	0.0824793
64	5	0.104588
64	5	0.0897192
64	5	0.0888944
64	5	0.103328
64	6	0.099688
64	6	0.0957677
64	6	0.0977838
64	6	0.0907273
64	6	0.0977838
64	6	0.0824793
64	6	0.0917354
64	6	0.0917354
64	6	0.101928
64	6	0.113769
64	6	0.0888944
64	6	0.0852287
64	6	0.12097
64	6	0.11953
64	6	0.117189
64	6	0.101928
64	6	0.112149
64	6	0.114669
64	6	0.0967758
