64	0	0.0977838
64	0	0.0888944
64	0	0.108649
64	0	0.114669
64	0	0.112569
64	0	0.108009
64	0	0.112569
64	0	0.112569
64	0	0.100808
64	0	0.11953
64	0	0.12529
64	0	0.115929
64	0	0.168013
64	0	0.141131
64	0	0.157261
64	0	0.144492
64	0	0.262101
64	0	0.265461
64	0	0.161293
64	0	0.161293
64	1	0.0967758
64	1	0.107529
64	1	0.138251
64	1	0.138251
64	1	0.136811
64	1	0.11971
64	1	0.156253
64	1	0.162973
64	1	0.138251
64	1	0.12097
64	1	0.0888944
64	1	0.163309
64	1	0.12529
64	1	0.142811
64	1	0.116649
64	1	0.11953
64	1	0.116649
64	1	0.0907273
64	1	0.0907273
64	1	0.0907273
64	2	0.118449
64	2	0.117189
64	2	0.11971
64	2	0.0967758
64	2	0.113409
64	2	0.100808
64	2	0.099688
64	2	0.12961
64	2	0.136811
64	2	0.0963277
64	2	0.103328
64	2	0.12241
64	2	0.108369
64	2	0.099548
64	2	0.107109
64	2	0.112149
64	2	0.110889
64	2	0.0937515
64	2	0.0957677
64	2	0.100808
64	3	0.107529
64	3	0.0967758
64	3	0.101928
64	3	0.0967758
64	3	0.0937515
64	3	0.0985679
64	3	0.108649
64	3	0.108649
64	3	0.087978
64	3	0.0967758
64	3	0.0945076
64	3	0.129034
64	3	0.105848
64	3	0.218418
64	3	0.132731
64	3	0.114669
64	3	0.114669
64	3	0.132491
64	3	0.132491
64	3	0.132491
64	4	0.102068
64	4	0.118089
64	4	0.11953
64	4	0.118089
64	4	0.209177
64	4	0.12097
64	4	0.169358
64	4	0.211697
64	4	0.282263
64	4	0.285623
64	4	0.211697
64	4	0.12433
64	4	0.131051
64	4	0.109209
64	4	0.151212
64	4	0.156253
64	4	0.156253
64	4	0.189519
64	4	0.135371
64	4	0.135371
64	5	0.12097
64	5	0.12097
64	5	0.106409
64	5	0.107529
64	5	0.104168
64	5	0.108649
64	5	0.161293
64	5	0.139691
64	5	0.161293
64	5	0.138251
64	5	0.12223
64	5	0.113409
64	5	0.109449
64	5	0.153228
64	5	0.151212
64	5	0.151212
64	5	0.11953
64	5	0.117189
64	5	0.17339
64	5	0.147852
64	6	0.142811
64	6	0.141131
64	6	0.168013
64	6	0.189015
64	6	0.12601
64	6	0.12601
64	6	0.12433
64	6	0.12265
64	6	0.12097
64	6	0.107109
64	6	0.12961
64	6	0.224298
64	6	0.151212
64	6	0.149532
64	6	0.147852
64	6	0.12673
64	6	0.12673
64	6	0.12817
64	6	0.12961
64	6	0.12961
64	7	0.147852
64	7	0.12529
64	7	0.12673
64	7	0.158773
64	7	0.144492
64	7	0.143147
64	7	0.181455
64	7	0.12241
64	7	0.112569
64	7	0.163309
64	7	0.149532
64	7	0.104168
