64	0	0.136091
64	0	0.118089
64	0	0.118089
64	0	0.118089
64	0	0.118089
64	0	0.110889
64	0	0.12817
64	0	0.12817
64	0	0.149532
64	0	0.113409
64	0	0.112149
64	0	0.0927434
64	0	0.0963277
64	0	0.12961
64	0	0.146172
64	0	0.105848
64	0	0.12097
64	0	0.11953
64	0	0.116649
64	0	0.118089
64	1	0.12529
64	1	0.137771
64	1	0.137771
64	1	0.137771
64	1	0.118089
64	1	0.12673
64	1	0.112149
64	1	0.12097
64	1	0.112149
64	1	0.136091
64	1	0.115929
64	1	0.103048
64	1	0.101928
64	1	0.132491
64	1	0.187503
64	1	0.187503
64	1	0.152892
64	1	0.114669
64	1	0.12961
64	1	0.114669
64	2	0.104168
64	2	0.112149
64	2	0.112149
64	2	0.0985679
64	2	0.103328
64	2	0.112149
64	2	0.112149
64	2	0.112149
64	2	0.099688
64	2	0.102068
64	2	0.12961
64	2	0.0897192
64	2	0.099688
64	2	0.110889
64	2	0.12673
64	2	0.12529
64	2	0.12097
64	2	0.105848
64	2	0.11953
64	2	0.118089
64	3	0.105288
64	3	0.112149
64	3	0.112149
64	3	0.107529
64	3	0.106409
64	3	0.12097
64	3	0.11971
64	3	0.12223
64	3	0.107529
64	3	0.11971
64	3	0.105848
64	3	0.0815629
64	3	0.0982879
64	3	0.112329
64	3	0.132491
64	3	0.12961
64	3	0.131051
64	3	0.131051
64	3	0.131051
64	3	0.131051
64	4	0.105288
64	4	0.112149
64	4	0.12817
64	4	0.0985679
64	4	0.135371
64	4	0.118449
64	4	0.133931
64	4	0.136811
64	4	0.11971
64	4	0.12601
64	4	0.109629
64	4	0.099688
64	4	0.0985679
64	4	0.12817
64	4	0.147852
64	4	0.12097
64	4	0.12097
64	4	0.141131
64	4	0.139451
64	4	0.137771
64	5	0.109629
64	5	0.118089
64	5	0.118089
64	5	0.118089
64	5	0.118089
64	5	0.110889
64	5	0.112149
64	5	0.112149
64	5	0.113409
64	5	0.108369
64	5	0.131051
64	5	0.0927434
64	5	0.087703
64	5	0.12529
64	5	0.12529
64	5	0.108369
64	5	0.141131
64	5	0.0940875
64	5	0.116649
64	5	0.118089
64	6	0.105288
64	6	0.12817
64	6	0.12817
64	6	0.110889
64	6	0.118449
64	6	0.118449
64	6	0.11971
64	6	0.139691
64	6	0.106409
64	6	0.118089
64	6	0.12817
64	6	0.103048
64	6	0.0918474
64	6	0.118089
64	6	0.117189
64	6	0.100808
64	6	0.114669
64	6	0.0917354
64	6	0.0907273
64	6	0.0917354
64	7	0.109629
64	7	0.118089
64	7	0.118089
64	7	0.118089
64	7	0.110889
64	7	0.110889
64	7	0.112149
64	7	0.113409
64	7	0.112149
64	7	0.112149
64	7	0.12673
64	7	0.0974478
64	7	0.0833958
64	7	0.103048
64	7	0.117189
64	7	0.104168
64	7	0.117189
64	7	0.0917354
64	7	0.114669
64	7	0.115929
64	8	0.116649
64	8	0.103328
64	8	0.118089
64	8	0.103328
64	8	0.118089
64	8	0.0985679
64	8	0.12817
64	8	0.112149
64	8	0.112149
64	8	0.144492
64	8	0.110889
64	8	0.0927434
64	8	0.0887111
64	8	0.12817
64	8	0.12961
64	8	0.12961
64	8	0.131051
64	8	0.131051
64	8	0.12961
64	8	0.131051
64	9	0.110889
64	9	0.118089
64	9	0.118089
64	9	0.113409
64	9	0.113409
64	9	0.100808
64	9	0.114669
64	9	0.114669
64	9	0.101928
64	9	0.0957677
64	9	0.117189
64	9	0.0927434
64	9	0.112329
64	9	0.131051
64	9	0.132491
64	9	0.113409
64	9	0.114669
64	9	0.114669
64	9	0.12817
64	9	0.114669
128	0	0.0947596
128	0	0.101928
128	0	0.0937515
128	0	0.0957677
128	0	0.0957677
128	0	0.0957677
128	0	0.0974478
128	0	0.087703
128	0	0.0866949
128	0	0.0866949
128	0	0.0798064
128	0	0.149532
128	0	0.12673
128	0	0.12529
128	0	0.109629
128	0	0.12385
128	0	0.108369
128	0	0.107109
128	0	0.108369
128	0	0.12385
128	1	0.107529
128	1	0.107529
128	1	0.100808
128	1	0.0957677
128	1	0.0947596
128	1	0.0957677
128	1	0.108369
128	1	0.0937515
128	1	0.0963277
128	1	0.110889
128	1	0.113409
128	1	0.0907273
128	1	0.0824793
128	1	0.0927434
128	1	0.114669
128	1	0.112149
128	1	0.110889
128	1	0.110889
128	1	0.112149
128	1	0.12673
128	2	0.109629
128	2	0.12817
128	2	0.109629
128	2	0.103048
128	2	0.0917354
128	2	0.099688
128	2	0.107109
128	2	0.142811
128	2	0.131051
128	2	0.163813
128	2	0.139115
128	2	0.113409
128	2	0.12817
128	2	0.112149
128	2	0.12817
128	2	0.149532
128	2	0.12673
128	2	0.110889
128	2	0.12241
128	2	0.107109
128	3	0.0907273
128	3	0.0907273
128	3	0.103328
128	3	0.103328
128	3	0.102068
128	3	0.100808
128	3	0.115209
128	3	0.0945076
128	3	0.0957677
128	3	0.12601
128	3	0.104588
128	3	0.106409
128	3	0.133931
128	3	0.132491
128	3	0.101928
128	3	0.112149
128	3	0.12673
128	3	0.110889
128	3	0.112149
128	3	0.112149
128	4	0.099688
128	4	0.099688
128	4	0.087703
128	4	0.087703
128	4	0.0843122
128	4	0.0937515
128	4	0.0927434
128	4	0.0927434
128	4	0.0963277
128	4	0.108369
128	4	0.0870615
128	4	0.112149
128	4	0.113409
128	4	0.109629
128	4	0.109629
128	4	0.108369
128	4	0.0963277
128	4	0.0952076
128	4	0.0866949
128	4	0.0963277
128	5	0.099688
128	5	0.112149
128	5	0.0974478
128	5	0.0985679
128	5	0.104168
128	5	0.105288
128	5	0.0947596
128	5	0.104168
128	5	0.105288
128	5	0.108369
128	5	0.0957677
128	5	0.114669
128	5	0.113409
128	5	0.109629
128	5	0.0947596
128	5	0.108369
128	5	0.108369
128	5	0.107109
128	5	0.108369
128	5	0.108369
128	6	0.0861451
128	6	0.0861451
128	6	0.0852287
128	6	0.0870615
128	6	0.0843122
