0	64	0.01	3.50034
0	64	0.02	1.05168
0	64	0.03	1.17582
0	64	0.04	1.29015
0	64	0.05	1.60859
0	64	0.06	1.83419
0	64	0.07	2.04792
0	64	0.08	2.06853
0	64	0.09	2.15293
0	64	0.1	2.23074
0	64	0.11	2.41903
0	64	0.12	2.5354
0	64	0.13	2.96013
0	64	0.14	3.13039
0	64	0.15	3.49756
0	64	0.16	3.68517
0	64	0.17	3.7912
0	64	0.18	3.75433
0	64	0.19	4.06792
0	64	0.2	4.17085
0	64	0.21	4.15264
0	64	0.22	4.23253
0	64	0.23	4.38904
0	64	0.24	4.46478
0	64	0.25	5.02022
0	64	0.26	5.09733
0	64	0.27	5.11348
0	64	0.28	5.26109
0	64	0.29	5.38098
0	64	0.3	5.37456
0	64	0.31	5.5299
0	64	0.32	6.60034
0	64	0.33	7.2667
0	64	0.34	7.11362
0	64	0.35	7.35555
0	64	0.36	8.42228
0	64	0.37	9.63162
0	64	0.38	9.3847
0	64	0.39	9.6218
0	64	0.4	9.42523
0	64	0.41	9.55627
0	64	0.42	9.80281
0	64	0.43	9.90808
0	64	0.44	9.7186
0	64	0.45	9.69529
0	64	0.46	9.82707
0	64	0.47	10.1816
0	64	0.48	10.1273
0	64	0.49	10.2743
0	64	0.5	10.3534
0	64	0.51	10.5023
0	64	0.52	10.4055
0	64	0.53	10.4739
0	64	0.54	10.5181
0	64	0.55	10.6769
0	64	0.56	10.9374
0	64	0.57	11.2204
0	64	0.58	11.1504
0	64	0.59	11.301
0	64	0.6	11.1829
0	64	0.61	11.192
0	64	0.62	11.213
0	64	0.63	11.3659
0	64	0.64	11.2545
0	64	0.65	11.2955
0	64	0.66	11.3197
0	64	0.67	11.4835
0	64	0.68	11.3829
0	64	0.69	11.4255
0	64	0.7	11.4588
0	64	0.71	11.6537
0	64	0.72	11.5287
0	64	0.73	11.5799
0	64	0.74	11.67
0	64	0.75	11.7867
0	64	0.76	11.7345
0	64	0.77	11.7247
0	64	0.78	11.8117
0	64	0.79	11.9488
0	64	0.8	11.8997
0	64	0.81	11.9037
0	64	0.82	12.0076
0	64	0.83	12.1527
0	64	0.84	12.0882
0	64	0.85	12.0879
0	64	0.86	12.1712
0	64	0.87	12.3145
0	64	0.88	12.2477
0	64	0.89	12.2526
0	64	0.9	12.3338
0	64	0.91	12.4684
0	64	0.92	12.3911
0	64	0.93	12.4015
0	64	0.94	12.4785
0	64	0.95	12.6175
0	64	0.96	12.5476
0	64	0.97	12.5494
0	64	0.98	12.6276
0	64	0.99	12.7716
0	64	1	12.7131
0	64	1.01	12.7223
0	64	1.02	12.797
0	64	1.03	12.9436
0	64	1.04	12.8769
0	64	1.05	12.8873
0	64	1.06	12.9507
0	64	1.07	13.1148
0	64	1.08	13.0813
0	64	1.09	13.0347
0	64	1.1	13.1084
0	64	1.11	13.2515
0	64	1.12	13.2038
0	64	1.13	13.1999
0	64	1.14	13.2458
0	64	1.15	13.3925
0	64	1.16	13.3559
0	64	1.17	13.3366
0	64	1.18	13.3833
0	64	1.19	13.5359
0	64	1.2	13.4973
0	64	1.21	13.4893
0	64	1.22	13.5301
0	64	1.23	13.682
0	64	1.24	13.6406
0	64	1.25	13.6216
0	64	1.26	13.6659
0	64	1.27	13.824
0	64	1.28	13.7787
0	64	1.29	13.7654
0	64	1.3	13.8004
0	64	1.31	13.9631
0	64	1.32	13.9138
0	64	1.33	13.9054
0	64	1.34	13.948
0	64	1.35	14.1091
0	64	1.36	14.0544
0	64	1.37	14.0422
0	64	1.38	14.0685
0	64	1.39	14.2263
0	64	1.4	14.1836
0	64	1.41	14.1539
0	64	1.42	14.1904
0	64	1.43	14.3542
0	64	1.44	14.3113
0	64	1.45	14.2853
0	64	1.46	14.3186
0	64	1.47	14.4509
0	64	1.48	14.4289
0	64	1.49	14.3866
0	64	1.5	14.4246
0	64	1.51	14.5922
0	64	1.52	14.5467
